	submission_name	submission_date	time to curate	spot_check	template_name	tissue_type	tissue_type_term_id	response_component_original	response_component_standardized	response_behavior_type	response_behavior	subgroup	time_point	time_point_units	baseline_time	first_exposure_process	first_disease_name	first_disease_stage	target_pathogen	target_pathogen_taxonid	vaccine_year	exposure_material_text	exposure_material	additional_exposure_material	Group1	addntl_time_point_units	Group0	target_pathogen_taxonid	comparison	number_subjects	cohort	Geographic Location	adjuvant	route	scheduling	publication_reference	publication_year	signature_source	signature_source_url	comments	is_model	short_comment	process_note	publication_reference_url	age_group	age_min	age_max	age_units	extra_comments
	Amani 	18th Feb 2021.				Peripheral Blood Mononuclear Cells		pDCs (plasmacytoid dendritic cells)		cell type frequency	up				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	healthy, convalescent	52	Adults (21-94)	Atlanta, Hong Kong				32788292	2020	Fig S20.	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	"hierarchical clustering..using immune cell type frequences..detected in phospho-CyTOF..."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	18th Feb 2021.				Peripheral Blood Mononuclear Cells		plasmablast, Effector_CD8_T_cells		cell type frequency	up				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	ICU, severe, & moderate 	52	Adults (21-94)	Atlanta, Hong Kong				32788292	2020	Fig S20.	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	"hierarchical clustering..using immune cell type frequences..detected in phospho-CyTOF..."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	18th Feb 2021.				Peripheral Blood Mononuclear Cells		plasmablast, Effector_CD8_T_cells		cell type frequency	down				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	healthy, convalescent	52	Adults (21-94)	Atlanta, Hong Kong				32788292	2020	Fig S20.	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	"hierarchical clustering..using immune cell type frequences..detected in phospho-CyTOF..."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	18th Feb 2021.				Peripheral Blood Mononuclear Cells		pDCs.pS6, mDCs.Ikba		cytokines/protein levels	down				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	ICU, severe, & moderate 	52	Adults (21-94)	Atlanta, Hong Kong				32788292	2020	Fig S20.	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	"hierarchical clustering..using signaling molecules..detected in phospho-CyTOF and circulating plasma cytokines..."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	19th Feb 2021.				Peripheral Blood Mononuclear Cells		pDCs.pS6, mDCs.Ikba		cytokines/protein levels	up				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	healthy, convalescent	52	Adults (21-94)	Atlanta, Hong Kong				32788292	2020	Fig S20.	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	"hierarchical clustering..using signaling molecules..detected in phospho-CyTOF and circulating plasma cytokines..."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	19th Feb 2021.	1hr total			Peripheral Blood Mononuclear Cells		mDCs.HLA_DR		cytokines/protein levels	down				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	ICU, severe, moderate, convalescent	52	Adults (21-94)	Atlanta, Hong Kong				32788292	2020	Fig S20.	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	"hierarchical clustering..using signaling molecules..detected in phospho-CyTOF and circulating plasma cytokines..."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	19th Feb 2021.				Peripheral Blood Mononuclear Cells		mDCs.HLA_DR		cytokines/protein levels	up				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	healthy, convalescent	52	Adults (21-94)	Atlanta, Hong Kong				32788292	2020	Fig S20.	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	"hierarchical clustering..using signaling molecules..detected in phospho-CyTOF and circulating plasma cytokines..."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	19th Feb 2021.				Peripheral Blood Mononuclear Cells		interleukin6 (IL6), MCP.3		cytokines/protein levels	up				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	ICU, severe, & moderate 	52	Adults (21-94)	Atlanta, Hong Kong				32788292	2020	Fig S20.	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	"hierarchical clustering..using signaling molecules..detected in phospho-CyTOF and circulating plasma cytokines..."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	19th Feb 2021.				Peripheral Blood Mononuclear Cells		interleukin6 (IL6), MCP.3		cytokines/protein levels	down				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	healthy, convalescent	52	Adults (21-94)	Atlanta, Hong Kong				32788292	2020	Fig S20.	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	"hierarchical clustering..using signaling molecules..detected in phospho-CyTOF and circulating plasma cytokines..."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	19th Feb 2021.				Peripheral Blood Mononuclear Cells		EN.RAGE, TNFSF14, OSM		cytokines/protein levels	up				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	ICU & severe 	52	Adults (21-94)	Atlanta, Hong Kong				32788292	2020	Fig S20.	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	"hierarchical clustering..using signaling molecules..detected in phospho-CyTOF and circulating plasma cytokines..."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	19th Feb 2021.				Peripheral Blood Mononuclear Cells		EN.RAGE, TNFSF14, OSM		cytokines/protein levels	down				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	healthy, convalescent, moderate	52	Adults (21-94)	Atlanta, Hong Kong				32788292	2020	Fig S20.	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	"hierarchical clustering..using signaling molecules..detected in phospho-CyTOF and circulating plasma cytokines..."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	19th Feb 2021.				Peripheral Blood Mononuclear Cells		mDC HLA-DR		cytokines/protein levels	up				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	healthy	30	Adults (23-94)	Atlanta				32788292	2020	Fig 5b	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/figure/F5/	-healthy: samples from asymptomatic adults before widespread SARS-CoV-2 circulation in the community. COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs. Severe cases were defined as requiring supplemental oxygen."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	19th Feb 2021.				Peripheral Blood Mononuclear Cells		mDC HLA-DR		cytokines/protein levels	up				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	healthy	21	Adults (23-94)	Atlanta				32788292	2020	Fig 5b	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/figure/F5/	-healthy: samples from asymptomatic adults before widespread SARS-CoV-2 circulation in the community. COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs. Moderate cases were defined as respiratory symptoms with radiological findings of pneumonia."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	19th Feb 2021.				Peripheral Blood Mononuclear Cells		mDC HLA-DR		cytokines/protein levels	up				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	moderate	17	Adults (23-94)	Atlanta				32788292	2020	Fig 5b	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/figure/F5/	-COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs". Moderate cases were defined as respiratory symptoms with radiological findings of pneumonia. Severe cases were defined as requiring supplemental oxygen."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	19th Feb 2021.				Peripheral Blood Mononuclear Cells		mDC HLA-DR		cytokines/protein levels	up				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	healthy	40	Adults (21-80)	Hong Kong				32788292	2020	Fig 5b	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/figure/F5/	-healthy: samples from asymptomatic adults before widespread SARS-CoV-2 circulation in the community. COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs. Severe cases were defined as requiring supplemental oxygen."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	19th Feb 2021.				Peripheral Blood Mononuclear Cells		mDC HLA-DR		cytokines/protein levels	up				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	healthy	45	Adults (21-80)	Hong Kong				32788292	2020	Fig 5b	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/figure/F5/	-healthy: samples from asymptomatic adults before widespread SARS-CoV-2 circulation in the community. COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs. Moderate cases were defined as respiratory symptoms with radiological findings of pneumonia."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	19th Feb 2021.				Peripheral Blood Mononuclear Cells		C monocyte (C mono) HLA-DR		cytokines/protein levels	up				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	healthy	30	Adults (23-94)	Atlanta				32788292	2020	Fig 5b	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/figure/F5/	-healthy: samples from asymptomatic adults before widespread SARS-CoV-2 circulation in the community. COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs. Severe cases were defined as requiring supplemental oxygen."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	19th Feb 2021.				Peripheral Blood Mononuclear Cells		C monocyte (C mono) HLA-DR		cytokines/protein levels	up				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	healthy	40	Adults (21-80)	Hong Kong				32788292	2020	Fig 5b	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/figure/F5/	-healthy: samples from asymptomatic adults prior to widespread SARS-CoV-2 circulation in the community. COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs. Severe cases were defined as requiring supplemental oxygen."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	19th Feb 2021.				Peripheral Blood Mononuclear Cells		TNFSF14, tumor necrosis factor (TNF)		cytokines/protein levels	up				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	healthy	15	Adults (23-94)	Atlanta				32788292	2020	Fig 5c	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/figure/F5/	-healthy: samples from asymptomatic adults before widespread SARS-CoV-2 circulation in the community. COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs. Critical cases were organ failure necessitating intensive care unit (ICU) care."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	19th Feb 2021.				Peripheral Blood Mononuclear Cells		S100A12		cytokines/protein levels	up				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	ICU	15	Adults (23-94)	Atlanta				32788292	2020	Fig 5c	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/figure/F5/	-healthy: samples from asymptomatic adults before widespread SARS-CoV-2 circulation in the community. COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs. Critical cases were organ failure necessitating intensive care unit (ICU) care."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	19th Feb 2021.				Peripheral Blood Mononuclear Cells		TNFSF14, tumor necrosis factor (TNF)		cytokines/protein levels	up				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	healthy	15	Adults (23-94)	Atlanta				32788292	2020	Fig 5c	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/figure/F5/	-healthy: samples from asymptomatic adults before widespread SARS-CoV-2 circulation in the community. COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs. Severe cases were defined as requiring supplemental oxygen."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	19th Feb 2021.				Peripheral Blood Mononuclear Cells		S100A12		cytokines/protein levels	up				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	severe	15	Adults (23-94)	Atlanta				32788292	2020	Fig 5c	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/figure/F5/	-healthy: samples from asymptomatic adults before widespread SARS-CoV-2 circulation in the community. COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs. Severe cases were defined as requiring supplemental oxygen."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	19th Feb 2021.				Peripheral Blood Mononuclear Cells		tumor necrosis factor (TNF)		cytokines/protein levels	up				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	moderate	15	Adults (23-94)	Atlanta				32788292	2020	Fig 5c	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/figure/F5/	-COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs. Moderate cases were defined as respiratory symptoms with radiological findings of pneumonia. Critical cases were organ failure necessitating intensive care unit (ICU) care."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	19th Feb 2021.				Peripheral Blood Mononuclear Cells		S100A12		cytokines/protein levels	up				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	severe	15	Adults (23-94)	Atlanta				32788292	2020	Fig 5c	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/figure/F5/	-COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs. Moderate cases were defined as respiratory symptoms with radiological findings of pneumonia. Severe cases were defined as requiring supplemental oxygen."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	19th Feb 2021.				Peripheral Blood Mononuclear Cells		TNFSF14		cytokines/protein levels	up				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	moderate	15	Adults (23-94)	Atlanta				32788292	2020	Fig 5c	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/figure/F5/	-COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs. Moderate cases were defined as respiratory symptoms with radiological findings of pneumonia. Severe cases were defined as requiring supplemental oxygen."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	19th Feb 2021.				Peripheral Blood Mononuclear Cells		S100A12		cytokines/protein levels	up				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	ICU	15	Adults (23-94)	Atlanta				32788292	2020	Fig 5c	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/figure/F5/	-COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs. Moderate cases were defined as respiratory symptoms with radiological findings of pneumonia. Critical cases were organ failure necessitating intensive care unit (ICU) care."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	19th Feb 2021.				plasma		16S (bacterial rRNA gene)		gene expression	up				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	healthy	69	Adults (21-94)	Atlanta, Hong Kong				32788292	2020	Fig 6a	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/figure/F6/	-healthy: samples from asymptomatic adults before widespread SARS-CoV-2 circulation in the community. COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs. Severe cases were defined as requiring supplemental oxygen. Critical cases were organ failure necessitating intensive care unit (ICU) care."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	19th Feb 2021.				Peripheral Blood Mononuclear Cells		plasma LPS 		cytokines/protein levels	up				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	severe & ICU	69	Adults (21-94)	Atlanta, Hong Kong				32788292	2020	Fig 6b	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/figure/F6/	-healthy: samples from asymptomatic adults before widespread SARS-CoV-2 circulation in the community. COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs. Severe cases were defined as requiring supplemental oxygen. Critical cases were organ failure necessitating intensive care unit (ICU) care."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	19th Feb 2021.	1hr total for 19th			Peripheral Blood Mononuclear Cells		plasma Interleukin-6 (IL-6), plasma tumor necrosis factor (TNF), plasma MCP-3, plasma EN-RAGE, plasma OSM, plasma TNFSF14		cytokines/protein levels	positive				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	Moderate, severe, & ICU 	69	Adults (21-94)	Atlanta, Hong Kong				32788292	2020	Fig 6c	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/figure/F6/	-COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs. Moderate cases were defined as respiratory symptoms with radiological findings of pneumonia. Severe cases were defined as requiring supplemental oxygen. Critical cases were organ failure necessitating ICU care."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 					Peripheral Blood Mononuclear Cells		CD45+ CD19+ IgD- CD71+ CD38+ CD20- plasmablasts		cell type frequency	up					Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	primary COVID-19 vs healthy 	37	Adults (22-89)	St Louis, Missouri, USA				33187979	2020	Fig 1B	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7725462/figure/F1/					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7725462/					
	Amani 					Peripheral Blood Mononuclear Cells		CD45+ CD3+ CD8+ T cells, CD45+ CD3+ CD4+ T cells, CD45+ CD3- CD19- CD14++ CD16- classical monocytes, CD45+ CD3- CD19- CD14++ CD16+ intermediate monocytes, CD45+ CD3- CD19- CD14+ CD16+ non-classical monocytes		cell type frequency	down					Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	primary COVID-19 vs healthy 	37	Adults (22-89)	St Louis, Missouri, USA				33187979	2020	Fig 1A & C	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7725462/figure/F1/					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7725462/					
	Amani 					CD45+ CD3- CD19- CD14+ CD16+ non-classical monocytes		HLA-DR		cytokines/protein levels	down					Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	primary COVID-19 vs healthy 	37	Adults (22-89)	St Louis, Missouri, USA				33187979	2020	Fig 1D	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7725462/figure/F1/					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7725462/					
	Amani 					Peripheral Blood Mononuclear Cells		CD45+ CD19+ IgD- CD71+ CD38+ CD20- plasmablasts		cell type frequency	up					Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	influenza vs healthy 	38	Adults (18-89)	St Louis, Missouri, USA				33187979	2020	Fig 1B	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7725462/figure/F1/					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7725462/					
	Amani 					Peripheral Blood Mononuclear Cells		CD45+ CD3+ CD8+ T cells, CD45+ CD3+ CD4+ T cells		cell type frequency	down					Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	influenza vs healthy 	38	Adults (18-89)	St Louis, Missouri, USA				33187979	2020	Fig 1A	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7725462/figure/F1/					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7725462/					
	Amani 					Peripheral Blood Mononuclear Cells		CD45+ CD3- CD19- CD14++ CD16- classical monocytes, CD45+ CD3- CD19- CD14++ CD16+ intermediate monocytes, CD45+ CD3- CD19- CD14+ CD16+ non-classical monocytes		cell type frequency	down					Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	primary COVID-19 vs influenza 	45	Adults (18-89)	St Louis, Missouri, USA				33187979	2020	Fig 1C	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7725462/figure/F1/					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7725462/					
